icao24,origin_country,velocity,on_ground
4d2349,Malta,211.37,False
4d2346,Malta,173.62,False
a1e946,United States,172.16,False
a1d614,United States,58.34,False
4d238c,Malta,254.81,False
a59d47,United States,52.68,False
4849eb,Kingdom of the Netherlands,45.1,False
a3ad64,United States,56.2,False
a0b620,United States,72.37,False
3b7f66,France,71.73,False
4d2392,Malta,160.0,False
aa9b20,United States,204.41,False
a11cc1,United States,258.97,False
e03614,Argentina,216.31,False
a5b7e6,United States,235.39,False
a44917,United States,196.89,False
a44916,United States,226.39,False
407227,United Kingdom,72.24,False
4d239a,Malta,251.11,False
4d239b,Malta,36.01,True
a59d63,United States,0.0,True
a3ad6d,United States,216.18,False
800b79,India,107.8,False
a5a4c1,United States,197.56,False
ad036e,United States,241.64,False
acf69b,United States,233.21,False
402ee9,United Kingdom,50.12,False
8468aa,Japan,176.01,False
a59d5f,United States,0.0,True
348306,Spain,212.07,False
348307,Spain,216.08,False
a0c935,United States,68.12,False
86837c,Japan,152.95,False
800b81,India,165.61,False
3c56f0,Germany,241.38,False
800b80,India,70.53,False
3c56f4,Germany,229.84,False
3c56f2,Germany,226.62,False
a06646,United States,123.23,False
402ecc,United Kingdom,47.22,False
401ba4,United Kingdom,40.8,False
300393,Italy,138.84,False
300394,Italy,222.09,False
4d2386,Malta,228.61,False
a0b65e,United States,64.9,False
a9bd90,United States,47.69,False
a3aca6,United States,233.67,False
8681a8,Japan,173.16,False
a29337,United States,229.75,False
a44962,United States,5.4,True
0d0ee9,Mexico,87.49,False
a36ff7,United States,192.08,False
862d50,Japan,103.38,False
a0669d,United States,89.0,False
a8f1d1,United States,47.22,False
4d228f,Malta,228.05,False
a04014,United States,77.8,False
44c9d9,Belgium,64.47,False
4d228b,Malta,231.68,False
4d2290,Malta,229.97,False
8681ba,Japan,169.6,False
8681be,Japan,163.4,False
a44939,United States,246.33,False
a44938,United States,5.66,True
8681b0,Japan,98.52,False
8681b6,Japan,198.32,False
8681b3,Japan,171.34,False
862d72,Japan,214.66,False
8681b9,Japan,6.17,True
a4491c,United States,239.07,False
390a70,France,46.64,False
ac4fb5,United States,0.51,True
8681aa,Japan,200.65,False
a32953,United States,51.78,False
ab9963,United States,46.37,False
300473,Italy,128.76,False
a18665,United States,226.74,False
4cad25,Ireland,36.03,False
a28047,United States,44.41,False
4c4a21,Serbia,202.69,False
4cad0f,Ireland,217.25,False
a2803d,United States,210.15,False
abd627,United States,137.57,False
c03bf7,Canada,213.78,False
4cad39,Ireland,236.6,False
7c585f,Australia,134.04,False
c03bf5,Canada,189.25,False
a3166a,United States,34.93,False
a28036,United States,225.64,False
a0407f,United States,250.21,False
4cad1e,Ireland,179.67,False
a83a48,United States,48.16,False
a4497f,United States,225.2,False
4070eb,United Kingdom,232.63,False
4070ea,United Kingdom,229.76,False
4070ef,United Kingdom,227.08,False
4070ed,United Kingdom,234.88,False
a44984,United States,252.19,False
a42323,United States,225.97,False
a95a1c,United States,242.08,False
84b7e5,Japan,190.83,False
ac096a,United States,253.25,False
4070f0,United Kingdom,234.28,False
4cad13,Ireland,140.78,False
4cad10,Ireland,226.97,False
4cad11,Ireland,239.81,False
4cad12,Ireland,224.55,False
4070e8,United Kingdom,225.27,False
4070e9,United Kingdom,128.35,False
4070e2,United Kingdom,237.41,False
4070e3,United Kingdom,226.16,False
4070e1,United Kingdom,228.72,False
4070e7,United Kingdom,224.19,False
4070e4,United Kingdom,130.84,False
4070e5,United Kingdom,227.72,False
aaea1c,United States,70.57,False
151fe9,Russian Federation,240.69,False
4cad4f,Ireland,230.24,False
4c01e3,Serbia,234.1,False
a85ff5,United States,153.97,False
4c01e5,Serbia,184.89,False
151fd1,Russian Federation,179.56,False
4d21d2,Malta,77.41,False
151fd4,Russian Federation,27.88,False
ad27f3,United States,227.09,False
ac3d4a,United States,54.53,False
ad14ae,United States,58.44,False
e88500,Paraguay,0.51,True
4c01f2,Serbia,176.2,False
a29391,United States,197.87,False
3c4588,Germany,281.63,False
3482d8,Spain,233.13,False
4cad40,Ireland,196.36,False
c03bdf,Canada,131.95,False
a77035,United States,150.13,False
3c4581,Germany,252.77,False
a5a690,United States,241.36,False
3c4586,Germany,203.72,False
3c4584,Germany,229.19,False
ab0a5c,United States,53.39,False
151ff0,Russian Federation,231.71,False
4cad57,Ireland,193.06,False
3c458a,Germany,273.1,False
151ff7,Russian Federation,27.84,False
ab0a73,United States,2.57,True
4cad54,Ireland,236.74,False
4d21a2,Malta,231.45,False
3c4590,Germany,246.97,False
3c4591,Germany,228.67,False
3c4596,Germany,258.21,False
4cad3a,Ireland,237.44,False
4cad3b,Ireland,234.1,False
a6a00b,United States,202.2,False
3c4597,Germany,206.5,False
4cad3c,Ireland,241.91,False
a8060c,United States,202.09,False
3c5853,Germany,224.78,False
4cad9f,Ireland,138.68,False
ac3d98,United States,85.34,False
0d0f91,Mexico,168.84,False
4d21ef,Malta,238.63,False
a41090,United States,211.74,False
ace1af,United States,0.0,True
468111,Greece,238.86,False
4d21eb,Malta,215.18,False
4d21ec,Malta,212.31,False
4d21ee,Malta,236.38,False
846910,Japan,260.71,False
a3f012,United States,41.75,False
4d21ea,Malta,225.84,False
c04eb6,Canada,5.92,True
a6c615,United States,41.3,False
a0b5c5,United States,210.89,False
ad5d5f,United States,227.61,False
862d94,Japan,182.49,False
ab0a95,United States,227.99,False
c00839,Canada,78.06,False
44a465,Belgium,67.09,False
acf4cc,United States,160.38,False
4d21fc,Malta,75.38,False
a198ea,United States,51.68,False
4d21fe,Malta,232.38,False
4cad7b,Ireland,176.22,False
4cad7c,Ireland,2.06,True
4cad7d,Ireland,6.17,False
4d21cf,Malta,141.99,False
4c01ec,Serbia,69.48,False
151fc5,Russian Federation,159.72,False
4cad87,Ireland,236.57,False
4cad88,Ireland,230.54,False
4cad89,Ireland,239.36,False
abc1da,United States,244.35,False
4083a8,United Kingdom,39.81,False
4c01ee,Serbia,213.87,False
a208b1,United States,218.62,False
47040c,Hungary,61.79,False
399993,France,30.98,False
a5fff9,United States,230.48,False
4d21f6,Malta,218.13,False
4cad97,Ireland,237.95,False
151fb6,Russian Federation,153.27,False
4d21f2,Malta,135.47,False
4cad95,Ireland,204.94,False
a1b092,United States,229.23,False
4cad96,Ireland,216.81,False
a85fba,United States,52.43,False
4cad91,Ireland,247.41,False
4d21e9,Malta,241.91,False
4d21db,Malta,225.31,False
a23e14,United States,51.55,False
4d21dc,Malta,232.96,False
3d0eca,Germany,60.74,False
4cad7e,Ireland,220.86,False
4cad7f,Ireland,215.36,False
45d965,Denmark,223.09,False
45d961,Denmark,202.08,False
a0b5f5,United States,19.14,False
45d962,Denmark,225.83,False
a302a0,United States,218.2,False
a4ce28,United States,178.94,False
406062,United Kingdom,72.51,False
0d0f58,Mexico,254.47,False
3ff336,Germany,41.57,False
861ae1,Japan,6.43,True
861ae4,Japan,7.2,True
881424,Thailand,200.78,False
a7d398,United States,65.16,False
71bd86,Republic of Korea,0.0,True
a568e8,United States,232.22,False
71bd84,Republic of Korea,202.46,False
a34b15,United States,0.0,True
a8e069,United States,43.15,False
a448d7,United States,0.06,True
a0a2bd,United States,184.18,False
40736a,United Kingdom,148.97,False
ab99db,United States,59.22,False
458967,Denmark,57.51,False
407377,United Kingdom,61.18,False
a4ce45,United States,55.82,False
0d0f79,Mexico,219.49,False
a09b53,United States,49.94,False
4d20f8,Malta,93.83,False
4d20ed,Malta,183.66,False
ac2c10,United States,195.65,False
86e778,Japan,257.18,False
a7d39d,United States,239.46,False
4d20fd,Malta,237.32,False
4d20fe,Malta,240.05,False
a89086,United States,105.47,False
4d20ff,Malta,183.34,False
3f068f,Germany,36.12,False
4d20fb,Malta,0.0,True
aa79a6,United States,215.91,False
3003ae,Italy,69.94,False
aa4195,United States,246.18,False
a1c2f1,United States,0.0,True
a22b78,United States,230.84,False
485a83,Kingdom of the Netherlands,229.75,False
800c42,India,69.87,False
485a81,Kingdom of the Netherlands,205.84,False
a22b95,United States,70.87,False
4d2200,Malta,0.06,True
00ae82,South Africa,201.73,False
a5307f,United States,219.09,False
00ae6e,South Africa,162.75,False
4d2209,Malta,240.01,False
a34b64,United States,0.0,True
3dc640,Germany,68.75,False
800c3d,India,121.03,False
406091,United Kingdom,6.43,True
adf194,United States,206.34,False
71bd78,Republic of Korea,178.38,False
ac3f78,United States,64.61,False
a448fa,United States,208.3,False
a448fc,United States,3.6,True
800c0c,India,106.5,False
aaec3e,United States,42.85,False
a91349,United States,225.56,False
a8f338,United States,230.12,False
ac2c56,United States,210.33,False
4b088a,Switzerland,,True
0d0f49,Mexico,5.92,True
a7e68e,United States,0.0,True
800c1a,India,219.07,False
a448f8,United States,246.64,False
0c43b1,Dominican Republic,266.36,False
a9cff8,United States,198.96,False
a65092,United States,327.31,False
4d2239,Malta,207.98,False
4cabd3,Ireland,222.05,False
4d2233,Malta,236.71,False
aaead0,United States,30.75,False
4d2234,Malta,217.58,False
4d2236,Malta,204.8,False
a6c5dc,United States,13.38,True
3986e0,France,145.58,False
4d221e,Malta,242.72,False
3986e5,France,176.69,False
4d221f,Malta,231.43,False
46d1cf,Greece,107.81,False
34714e,Spain,219.23,False
800c6d,India,130.97,False
3986e8,France,211.67,False
4d221a,Malta,83.37,False
4d221d,Malta,158.21,False
4d2230,Malta,227.72,False
4d2232,Malta,235.62,False
a71b43,United States,0.0,True
4d2244,Malta,245.82,False
4d2246,Malta,230.31,False
800c89,India,101.87,False
ab879f,United States,183.71,False
a6c5cb,United States,37.74,False
4d223b,Malta,241.32,False
4c0263,Serbia,235.85,False
a7e5c1,United States,3.09,True
a72e6c,United States,240.91,False
4d222b,Malta,146.21,False
3b35ff,France,8.23,True
4d222e,Malta,230.54,False
4d2243,Malta,221.64,False
a0540a,United States,221.75,False
a422f7,United States,231.72,False
a6fb32,United States,238.3,False
4d2215,Malta,3.6,True
4d2216,Malta,74.96,False
4d2217,Malta,227.44,False
4d2218,Malta,230.31,False
a4bb8a,United States,135.6,False
4d2219,Malta,116.74,False
861c10,Japan,207.1,False
ac945c,United States,53.35,False
4d2210,Malta,223.57,False
ab6162,United States,115.75,False
4d2228,Malta,218.8,False
4d2229,Malta,224.31,False
4d2222,Malta,239.59,False
abd79d,United States,62.13,False
4d2224,Malta,212.23,False
a9be0e,United States,207.93,False
4c0241,Serbia,146.46,False
4c0244,Serbia,144.17,False
3f4e27,Germany,221.1,False
4d220a,Malta,222.23,False
4c0243,Serbia,116.14,False
4c0245,Serbia,97.54,False
4d220c,Malta,248.22,False
3ff39d,Germany,31.53,False
4d2220,Malta,237.19,False
4d2221,Malta,212.81,False
a0b73a,United States,70.06,False
4d226c,Malta,218.13,False
4d226a,Malta,227.71,False
40600e,United Kingdom,9.77,False
a31733,United States,110.11,False
4cabfe,Ireland,227.1,False
4d225f,Malta,122.85,False
c008f0,Canada,215.86,False
4d2273,Malta,78.61,False
a09aaf,United States,56.1,False
4d2275,Malta,239.67,False
406016,United Kingdom,202.51,False
406015,United Kingdom,0.0,True
4d2288,Malta,166.42,False
406018,United Kingdom,232.96,False
4d227d,Malta,201.48,False
4d227a,Malta,194.03,False
406012,United Kingdom,228.53,False
406011,United Kingdom,201.95,False
4d226f,Malta,235.22,False
4d2286,Malta,90.96,False
4d2287,Malta,142.64,False
a0544d,United States,126.67,False
44da62,Belgium,59.29,False
4d2259,Malta,81.6,False
4d2256,Malta,227.78,False
4d2257,Malta,104.69,False
4d2258,Malta,4.12,True
4d224c,Malta,221.3,False
4cabde,Ireland,171.8,False
4cabda,Ireland,220.31,False
abb172,United States,137.51,False
4d223f,Malta,234.05,False
a5b8fe,United States,52.09,False
a662b7,United States,55.71,False
aa79f6,United States,241.89,False
4d2269,Malta,152.79,False
a6d8de,United States,57.31,False
4d225a,Malta,237.34,False
401cbd,United Kingdom,65.57,False
4d225d,Malta,233.39,False
a05434,United States,208.07,False
ad4afe,United States,5.66,True
3c55c5,Germany,120.81,False
ad049a,United States,239.23,False
39d6e8,France,56.67,False
4d224d,Malta,237.14,False
3c55c8,Germany,152.96,False
4d224f,Malta,228.37,False
3c55c7,Germany,226.73,False
70afb9,Nepal,247.89,False
4d2264,Malta,218.82,False
4d2265,Malta,222.49,False
a22ac6,United States,124.41,False
400a7d,United Kingdom,12.35,True
a9ab87,United States,246.3,False
710071,Saudi Arabia,233.0,False
a22acb,United States,138.46,False
401d9d,United Kingdom,24.72,False
a3add3,United States,232.01,False
a5a726,United States,70.29,False
a59dbb,United States,151.81,False
493298,Portugal,97.78,False
493296,Portugal,215.66,False
710060,Saudi Arabia,276.92,False
49328c,Portugal,181.29,False
ad4b9b,United States,49.28,False
400a75,United Kingdom,61.17,False
c008c6,Canada,245.86,False
ab1db2,United States,92.88,False
71007f,Saudi Arabia,195.51,False
4b19ef,Switzerland,110.64,False
4071d9,United Kingdom,226.91,False
a53107,United States,36.54,False
4071d7,United Kingdom,217.46,False
493288,Portugal,145.61,False
493286,Portugal,220.59,False
4b06c1,Switzerland,0.0,False
a6c71c,United States,213.94,False
4071d0,United Kingdom,50.6,False
4d2177,Malta,46.94,False
4b19f4,Switzerland,226.61,False
4b19f5,Switzerland,65.51,False
348505,Spain,48.97,False
0d0dde,Mexico,208.24,False
861b64,Japan,224.28,False
a6c70f,United States,0.0,True
4b19e6,Switzerland,59.73,False
300554,Italy,198.48,False
300558,Italy,225.77,False
ab6101,United States,239.57,False
3d0e88,Germany,58.85,False
ab6108,United States,235.83,False
300564,Italy,185.8,False
4b19fc,Switzerland,98.71,False
a96e9a,United States,221.81,False
30055b,Italy,98.97,False
4b19ff,Switzerland,110.41,False
4cac12,Ireland,229.18,False
8695a4,Japan,252.07,False
a34ae6,United States,223.58,False
a7d2bc,United States,228.31,False
a9be6d,United States,45.27,False
ad5dc2,United States,139.46,False
0d0da4,Mexico,4.63,True
0d0da8,Mexico,214.56,False
400a90,United Kingdom,231.32,False
400a98,United Kingdom,44.24,False
a0c9c7,United States,186.81,False
a89119,United States,233.92,False
71be35,Republic of Korea,209.58,False
151ec0,Russian Federation,253.28,False
151ec4,Russian Federation,250.04,False
758087,Philippines,190.51,False
758081,Philippines,126.09,False
ac3e5d,United States,221.78,False
a066c7,United States,237.92,False
71be24,Republic of Korea,3.09,True
a23f0c,United States,89.89,False
4d20b1,Malta,84.35,False
3cedb8,Germany,232.53,False
4cac54,Ireland,0.9,True
4cac55,Ireland,249.41,False
4cac53,Ireland,226.52,False
a95ac9,United States,33.91,False
3dc727,Germany,84.44,False
800af1,India,241.86,False
7c7a3f,Australia,210.2,False
7c7a3b,Australia,209.12,False
4cac23,Ireland,155.36,False
7c7a3d,Australia,101.97,False
4cac24,Ireland,210.61,False
3470c5,Spain,243.15,True
aa5457,United States,132.93,False
a41151,United States,220.96,False
71be44,Republic of Korea,269.59,False
c03cf4,Canada,213.14,False
758073,Philippines,6.43,True
ac2b6c,United States,198.23,False
a6b462,United States,228.23,False
7c7a46,Australia,69.42,False
7c7a47,Australia,238.86,False
7c7a48,Australia,0.0,True
7c7a49,Australia,243.78,False
469596,Greece,111.55,False
151ecd,Russian Federation,87.07,False
7c7a45,Australia,232.83,False
4cac7b,Ireland,252.91,False
a11f5a,United States,214.95,False
a65104,United States,222.63,False
c04fd4,Canada,47.92,False
4d20cf,Malta,141.67,False
4cac7a,Ireland,135.47,False
4d20e5,Malta,222.97,False
39b119,France,48.79,False
4d20e6,Malta,233.69,False
4cac87,Ireland,229.32,False
4cac88,Ireland,234.35,False
4cac89,Ireland,229.2,False
4cac84,Ireland,228.41,False
a0ec20,United States,237.17,False
4cac86,Ireland,7.46,True
abc2e5,United States,3.86,True
c03ca9,Canada,4.37,True
86d2cc,Japan,211.3,False
ac2b80,United States,224.42,False
a3f133,United States,236.39,False
0d0e83,Mexico,244.9,False
a449af,United States,239.74,False
4d20f5,Malta,240.16,False
4d20f6,Malta,192.26,False
885b48,Thailand,40.13,True
4d20f3,Malta,228.33,False
70e092,Cambodia,99.58,False
39b10b,France,248.82,False
70e094,Cambodia,82.88,False
4cac7f,Ireland,220.94,False
39c425,France,210.43,False
a0b6b2,United States,168.82,False
39c427,France,242.84,False
400a26,United Kingdom,238.61,False
0d0e97,Mexico,0.9,True
39c421,France,248.53,False
a449a3,United States,2.31,True
4d20b9,Malta,224.04,False
a449a1,United States,235.08,False
a77111,United States,255.04,False
86d2ee,Japan,278.57,False
a1e9ac,United States,113.92,False
c04fe4,Canada,253.85,False
3c4439,Germany,238.03,False
4d20bd,Malta,205.55,False
4d20bf,Malta,132.42,False
4cac79,Ireland,216.38,False
04c11a,Kenya,134.41,False
4d20c8,Malta,229.95,False
800d10,India,191.71,False
acf486,United States,239.69,False
407031,United Kingdom,230.53,False
a075df,United States,233.36,False
a3be12,United States,96.17,False
a24e39,United States,207.86,False
800d18,India,170.56,False
40834d,United Kingdom,0.32,True
800d1b,India,234.7,False
a42087,United States,121.29,False
39844a,France,116.62,False
aaa19e,United States,96.27,False
a6609b,United States,90.61,False
408334,United Kingdom,77.83,False
486a70,Kingdom of the Netherlands,64.71,False
aad9c0,United States,65.82,False
acf48c,United States,5.66,True
a92361,United States,97.75,False
3aabee,France,67.24,False
ac4f29,United States,0.0,True
a35b39,United States,232.88,False
4a1aae,Romania,219.23,False
a1e5f1,United States,70.99,False
0c20f4,Panama,257.21,False
a062ef,United States,233.55,False
a8bfeb,United States,227.95,False
7c7c76,Australia,212.3,False
a35b27,United States,74.4,False
a0b2db,United States,135.52,False
