icao24,origin_country,velocity,on_ground
a97d63,United States,249.82,False
a8ad4e,United States,216.78,False
4b1a2f,Switzerland,187.84,False
a9cd47,United States,230.12,False
a6c1fe,United States,53.95,False
48ae03,Poland,240.31,False
4b1a2a,Switzerland,216.86,False
4b1a2b,Switzerland,118.86,False
4b1a2c,Switzerland,232.79,False
a37fa1,United States,198.78,False
a01fee,United States,219.85,False
4b1a1d,Switzerland,197.84,False
a72a8e,United States,76.7,False
a5ea9a,United States,7.72,True
4b1a25,Switzerland,214.52,False
347648,Spain,217.11,False
4b1a26,Switzerland,227.21,False
4b1a27,Switzerland,69.35,False
a33921,United States,61.11,False
4b1a28,Switzerland,212.31,False
ad11eb,United States,221.56,False
780ec2,China,195.73,False
a2afeb,United States,179.69,False
4b1a67,Switzerland,225.95,False
7c683e,Australia,259.35,False
c0054d,Canada,203.52,False
507c43,Uzbekistan,259.01,False
a1f98a,United States,0.06,True
3ff6ee,Germany,45.58,False
40773b,United Kingdom,127.08,False
a4462e,United States,235.91,False
507c3f,Uzbekistan,258.48,False
aa0d7d,United States,109.7,False
c01897,Canada,262.88,False
a1e674,United States,52.85,False
346303,Spain,0.0,True
a791c0,United States,0.0,True
a49fce,United States,37.33,False
a97d52,United States,232.51,False
e40086,Brazil,174.37,False
acf1ec,United States,228.72,False
400dae,United Kingdom,231.9,False
7c6843,Australia,226.43,False
010290,Egypt,206.97,False
76cee2,Singapore,255.16,False
34761a,Spain,194.42,False
a20681,United States,255.83,False
a4dd8e,United States,46.41,False
76cee7,Singapore,273.2,False
010288,Egypt,128.84,False
40772d,United Kingdom,222.28,False
40772e,United Kingdom,224.54,False
76cee8,Singapore,263.42,False
a1d332,United States,49.26,False
407739,United Kingdom,249.6,False
a0504c,United States,44.8,False
a84a17,United States,230.58,False
407731,United Kingdom,232.2,False
ab9628,United States,138.51,False
39c821,France,63.28,False
a6c1bc,United States,8.23,True
a0d97f,United States,33.44,False
34760a,Spain,233.17,False
478091,Norway,108.86,False
ab3fcc,United States,211.2,False
a814f1,United States,64.85,False
47807f,Norway,79.51,False
a0634c,United States,160.89,False
507c5a,Uzbekistan,258.81,False
507c59,Uzbekistan,27.65,False
461e1f,Finland,77.29,False
507c50,Uzbekistan,235.15,False
a2064f,United States,96.89,False
47808f,Norway,108.6,False
4b1a5f,Switzerland,234.53,False
a0b333,United States,219.21,False
aa87ef,United States,69.82,False
47808b,Norway,5.92,True
a37fd3,United States,5.4,True
a31370,United States,213.9,False
a05083,United States,57.25,False
a0a066,United States,242.1,False
a1c03a,United States,184.86,False
a98fad,United States,50.13,False
75058b,Malaysia,162.09,False
a44682,United States,44.8,False
a42020,United States,223.72,False
c05ec7,Canada,233.95,False
750597,Malaysia,222.88,False
a4200d,United States,218.87,False
c05eb1,Canada,198.65,False
395253,France,1.8,True
aa763f,United States,223.37,False
4075df,United Kingdom,139.27,False
ac17e7,United States,0.0,True
30099b,Italy,42.18,False
0101ba,Egypt,232.41,False
780f99,China,180.31,False
c05eac,Canada,0.0,True
0101bb,Egypt,228.59,False
0101bd,Egypt,229.68,False
750581,Malaysia,189.98,False
c05ee5,Canada,0.0,True
750582,Malaysia,229.52,False
a1c027,United States,59.52,False
c05ee1,Canada,0.9,True
ac04ae,United States,226.95,False
a80321,United States,249.89,False
a1836c,United States,72.91,False
0101fa,Egypt,231.14,False
75056c,Malaysia,235.94,False
c05edf,Canada,124.57,False
a98fa8,United States,71.26,False
a8030c,United States,249.43,False
a85cad,United States,144.86,False
a4dcfd,United States,0.0,True
e47fa6,Brazil,159.13,False
c05ed0,Canada,232.08,False
400e4a,United Kingdom,209.41,False
aafa35,United States,191.35,False
0101de,Egypt,273.53,False
75057b,Malaysia,246.79,False
0c20f5,Panama,204.6,False
87ad73,Japan,5.4,True
a4463e,United States,211.86,False
750586,Malaysia,132.97,False
c05ed9,Canada,0.06,True
e80920,Chile,106.58,False
a70942,United States,63.3,False
aab1af,United States,0.0,True
48acae,Poland,52.96,False
48acac,Poland,26.95,False
aac4ed,United States,305.25,False
750563,Malaysia,202.46,False
4a0ca6,Romania,63.6,False
3461cf,Spain,219.54,False
0101c9,Egypt,69.92,False
c00506,Canada,214.96,False
8691cc,Japan,225.37,False
abe4db,United States,208.4,False
750532,Malaysia,200.29,False
c05ea6,Canada,69.15,False
48aca7,Poland,36.01,False
48aca8,Poland,32.31,False
750551,Malaysia,232.07,False
48aca3,Poland,47.39,False
0101b8,Egypt,190.55,False
ac3a60,United States,221.69,False
400e92,United Kingdom,64.46,False
400e90,United Kingdom,48.53,False
750544,Malaysia,79.76,False
45b423,Denmark,233.07,False
c001bb,Canada,56.1,False
ab935e,United States,64.44,False
abd010,United States,227.62,False
40749b,United Kingdom,142.32,False
33fd42,Italy,64.03,False
39c58d,France,45.81,False
a4ebfe,United States,33.75,False
4caea0,Ireland,41.16,True
a9eec1,United States,32.45,False
87ada9,Japan,5.92,True
a097cc,United States,163.38,False
7504b5,Malaysia,209.41,False
3d4084,Germany,46.71,False
a097ce,United States,155.38,False
7504b1,Malaysia,188.3,False
4ab20d,Sweden,141.35,False
4b9521,Turkey,240.9,False
84b75d,Japan,205.03,False
aa735a,United States,249.18,False
a8cec7,United States,0.51,True
3c7b01,Germany,71.93,False
a7058e,United States,87.7,False
a44262,United States,228.72,False
a99ed2,United States,238.19,False
400afe,United Kingdom,257.78,False
3004fc,Italy,42.85,False
400afc,United Kingdom,241.82,False
400afb,United Kingdom,0.32,True
a45586,United States,247.81,False
a6d241,United States,225.0,False
a44258,United States,0.0,True
a9eeb6,United States,150.38,False
a4423b,United States,169.42,False
aa733b,United States,221.18,False
aa600a,United States,156.68,False
a25d36,United States,260.53,False
c027da,Canada,243.06,False
a5755a,United States,62.97,False
a8383b,United States,52.99,False
4caee7,Ireland,217.76,False
aa998e,United States,151.27,False
4caee3,Ireland,179.77,False
4caee4,Ireland,244.88,False
76bd44,Singapore,190.83,False
76bd45,Singapore,91.21,False
76bd49,Singapore,195.37,False
a347b1,United States,222.49,False
ad237f,United States,241.12,False
ad237c,United States,217.79,False
aab07a,United States,226.87,False
a00a3e,United States,47.29,False
a0e7f4,United States,215.48,False
a071c8,United States,191.8,False
ad2386,United States,248.29,False
71ba11,Republic of Korea,189.13,False
a097e9,United States,241.98,False
71ba17,Republic of Korea,202.46,False
71ba15,Republic of Korea,187.16,False
a50bea,United States,215.39,False
76bd4a,Singapore,158.45,False
3867dc,France,47.92,False
71ba08,Republic of Korea,244.85,False
71ba07,Republic of Korea,205.16,False
ac5e01,United States,151.15,False
4caee0,Ireland,11.32,True
71ba04,Republic of Korea,228.58,False
71ba03,Republic of Korea,244.46,False
a82532,United States,53.65,False
4caeca,Ireland,224.25,False
4caecb,Ireland,251.22,False
4caecc,Ireland,107.7,False
a68241,United States,35.94,False
4caed8,Ireland,239.34,False
347288,Spain,129.66,False
4932d3,Portugal,257.32,False
aa0b10,United States,230.25,False
406105,United Kingdom,61.48,False
a214de,United States,216.99,False
a13d92,United States,51.56,False
a12a64,United States,52.48,False
a214e5,United States,239.07,False
8479bc,Japan,131.97,False
ab4fd4,United States,258.49,False
ab0969,United States,262.57,False
aa1e38,United States,223.88,False
8466a0,Japan,185.94,False
a36a21,United States,173.82,False
a1f4d9,United States,93.04,False
a3cd58,United States,5.14,True
a49d22,United States,228.18,False
a4da13,United States,126.58,False
ab0971,United States,238.21,False
aae94c,United States,71.54,False
a49d19,United States,91.6,False
347256,Spain,172.44,False
4932a4,Portugal,234.22,False
4932a2,Portugal,0.0,True
347257,Spain,224.3,False
485b42,Kingdom of the Netherlands,239.36,False
a0d4db,United States,47.37,False
ad493c,United States,111.77,False
c05d08,Canada,118.27,False
485b45,Kingdom of the Netherlands,250.5,False
a837a1,United States,51.96,False
4ab283,Sweden,53.86,False
a37d1f,United States,48.19,False
a3cd6b,United States,228.02,True
7504fd,Malaysia,200.45,False
7504fe,Malaysia,235.91,False
347245,Spain,233.05,False
347247,Spain,209.63,False
aa1e03,United States,213.91,False
a0990d,United States,33.19,False
a37d8a,United States,220.65,False
400af4,United Kingdom,103.8,False
7504e0,Malaysia,4.89,True
ac5cb2,United States,209.24,False
a8258b,United States,53.03,False
a9dbd1,United States,48.24,False
406135,United Kingdom,223.07,False
ac297b,United States,244.72,False
ac297c,United States,87.3,False
a441ac,United States,213.39,False
407460,United Kingdom,70.87,False
407464,United Kingdom,224.48,False
407462,United Kingdom,70.94,False
7504f7,Malaysia,78.77,False
48be29,Poland,3.09,False
a49d5d,United States,201.2,False
adcca5,United States,227.39,False
a9a879,United States,150.97,False
adcca0,United States,103.14,False
a12a81,United States,124.58,False
7504c4,Malaysia,160.9,False
ac5cd7,United States,211.64,False
3b25ff,France,15.43,True
a1e1d8,United States,110.78,False
347219,Spain,182.65,False
40743a,United Kingdom,57.29,False
7504aa,Malaysia,221.86,False
348547,Spain,237.99,False
347217,Spain,34.98,False
406118,United Kingdom,23.75,False
a81288,United States,49.65,False
a49d3f,United States,45.32,False
39b1a1,France,6.94,True
ac033e,United States,215.5,False
a12a7c,United States,0.06,True
a12a7d,United States,208.62,False
4caf26,Ireland,93.05,False
acad53,United States,229.3,False
4caf27,Ireland,204.52,False
4caf28,Ireland,182.44,False
aa1d9c,United States,0.0,True
0094d7,South Africa,249.68,False
abf4cb,United States,65.75,False
a98d4a,United States,12.35,True
a441fd,United States,33.71,False
4caf0a,Ireland,104.28,False
ac4a44,United States,185.53,False
c05bd6,Canada,0.0,True
717cea,Saudi Arabia,219.19,False
a1094c,United States,131.94,False
4caf34,Ireland,209.92,False
4caf35,Ireland,241.46,False
4caf1e,Ireland,99.8,False
4caf1f,Ireland,12.35,True
abe1b5,United States,0.0,True
a6e4e8,United States,251.36,False
4caf08,Ireland,69.97,False
a6d1e2,United States,140.76,False
4072ea,United Kingdom,211.61,False
a944b9,United States,157.63,False
acad6d,United States,210.71,False
a09947,United States,235.24,False
a10931,United States,269.41,False
ad7d7d,United States,67.24,False
400b84,United Kingdom,236.92,False
aa0a43,United States,247.98,False
4caf16,Ireland,67.06,False
4072dc,United Kingdom,207.8,False
4072da,United Kingdom,60.03,False
84b5ee,Japan,11.32,True
a441d6,United States,231.78,False
ad21bc,United States,187.93,False
a73a10,United States,223.58,False
adcd6d,United States,207.14,False
a06010,United States,88.49,False
449e2e,Belgium,52.24,False
4d23b7,Malta,0.06,True
4d23b8,Malta,196.17,False
c01533,Canada,181.65,False
a3cd7d,United States,177.2,False
4d23bb,Malta,10.8,True
adba2b,United States,57.72,False
c0150d,Canada,213.96,False
ac01fc,United States,77.68,False
abe1eb,United States,243.94,False
aa0a0a,United States,234.06,False
881058,Thailand,71.15,False
300691,Italy,51.08,False
a0d656,United States,40.36,False
c05bc8,Canada,215.13,False
aa84b7,United States,85.33,False
a6e4bb,United States,195.76,False
4caf2b,Ireland,237.66,False
a0864e,United States,52.99,False
aa84b0,United States,78.35,False
a837f8,United States,211.14,False
4caf2a,Ireland,234.38,False
a85a19,United States,37.91,False
aae91e,United States,32.9,False
c06ee2,Canada,38.43,False
a48a8f,United States,234.98,False
a26fc9,United States,230.33,False
a5c4de,United States,233.82,False
4d23ed,Malta,260.14,False
3d6792,Germany,94.14,False
a3ccc9,United States,77.55,False
4d23f9,Malta,223.49,False
a3dfeb,United States,200.16,False
4d23f8,Malta,0.0,False
a32342,United States,54.7,False
400b17,United Kingdom,37.91,False
514005,Georgia,0.0,True
514004,Georgia,74.59,True
aae7b3,United States,109.93,False
3d5453,Germany,135.76,False
a3dffe,United States,207.37,False
a21692,United States,42.42,False
afb24f,United States,142.34,False
4d23fa,Malta,233.31,False
4d23fb,Malta,232.88,False
300612,Italy,62.76,False
400b03,United Kingdom,47.29,False
a4fff6,United States,103.04,False
4caf82,Ireland,0.0,True
a8aa87,United States,134.33,False
a3ccf7,United States,36.54,False
a5b30a,United States,49.52,False
a1801c,United States,164.84,False
ab3d40,United States,236.34,False
a5b316,United States,59.22,False
a33647,United States,50.95,False
a34978,United States,216.87,False
8a0a6a,Indonesia,223.35,False
a74ca7,United States,141.62,False
4caf7e,Ireland,222.2,False
a19357,United States,165.88,False
a97a67,United States,0.51,False
a1806a,United States,95.58,False
ac4a05,United States,43.73,False
ab07ef,United States,69.56,False
4a1eae,Romania,239.61,False
a5d902,United States,44.74,False
ac27cf,United States,188.88,False
a1e395,United States,44.88,False
ac27f0,United States,215.13,False
a1807e,United States,61.27,False
300607,Italy,49.68,False
4072c8,United Kingdom,235.42,False
a8aa77,United States,226.41,False
a1804c,United States,226.21,False
a06072,United States,131.01,False
a20376,United States,36.84,False
4072b3,United Kingdom,28.48,False
45d96f,Denmark,233.45,False
a8aa48,United States,28.61,False
3cdde1,Germany,226.06,False
a32368,United States,215.79,False
a70601,United States,47.77,False
c05c9c,Canada,112.88,False
a8bd6a,United States,250.39,False
39b225,France,243.73,False
4b3eb9,Switzerland,61.32,False
4072a4,United Kingdom,218.16,False
a50cb7,United States,142.37,False
aa0a6e,United States,220.49,False
aac1af,United States,3.6,True
a4b956,United States,107.57,False
aac481,United States,34.53,False
39a04f,France,86.87,False
3485d2,Spain,208.08,False
a67040,United States,49.2,False
ac046e,United States,195.11,False
a5c694,United States,198.55,False
a6837d,United States,188.49,False
a6c013,United States,238.38,False
a9a97f,United States,191.68,False
3ff590,Germany,46.95,False
45c86a,Denmark,224.99,False
45c86c,Denmark,173.37,False
aab169,United States,2.31,True
33fe77,Italy,93.69,False
ac047d,United States,74.35,False
ad246c,United States,55.77,False
a3239c,United States,194.4,False
a6c03b,United States,49.43,False
ac048d,United States,263.47,False
a98cbc,United States,201.39,False
39a054,France,220.92,False
ab817c,United States,43.21,False
406279,United Kingdom,220.5,False
c05e9d,Canada,9.77,True
a1d05e,United States,62.76,False
ad114f,United States,0.0,True
abe496,United States,212.21,False
a9efd8,United States,72.65,False
a8bcbf,United States,148.48,False
a098e4,United States,35.26,False
ab09b4,United States,238.86,False
38309a,France,66.21,False
a25e55,United States,66.93,False
4cadbd,Ireland,221.0,False
4cadbe,Ireland,209.24,False
aa7468,United States,252.33,False
4cadbf,Ireland,244.06,False
4cadba,Ireland,220.54,False
aae9a3,United States,112.27,False
4cadbb,Ireland,238.19,False
a7197d,United States,192.86,False
4cadbc,Ireland,238.85,False
c04b29,Canada,128.11,False
aab18c,United States,222.52,False
4cadc6,Ireland,148.85,False
424bcf,United Kingdom,124.48,False
4cadc1,Ireland,233.56,False
4cadc4,Ireland,231.81,False
abd17b,United States,0.0,True
4cade0,Ireland,94.23,False
4cade1,Ireland,272.33,False
ab819b,United States,43.74,False
4cadcb,Ireland,185.71,False
a75fdf,United States,218.89,False
a13e79,United States,61.95,False
adbaca,United States,226.16,False
a95974,United States,119.53,False
c05e3f,Canada,130.12,False
a12b0a,United States,227.24,False
a25e35,United States,64.11,False
aae9c0,United States,92.02,False
346091,Spain,223.54,False
a00b2d,United States,208.55,False
3005e3,Italy,65.44,False
4cada7,Ireland,207.27,False
ab2c04,United States,98.28,False
4cada4,Ireland,220.94,False
a6f98e,United States,236.7,False
aa1dcd,United States,271.74,False
a55055,United States,194.56,False
a55054,United States,0.0,True
4cadab,Ireland,251.88,False
4cadb8,Ireland,220.73,False
a228e6,United States,41.3,False
a7f302,United States,73.06,False
a5c686,United States,59.15,False
a95952,United States,57.84,False
a86cae,United States,238.23,False
a94626,United States,111.21,False
4cadfd,Ireland,84.92,False
3c7a42,Germany,199.6,False
4cadfe,Ireland,218.29,False
407552,United Kingdom,61.05,False
3c7a44,Germany,187.66,False
4cadff,Ireland,138.94,False
4cadfb,Ireland,273.6,False
a4a5c9,United States,133.68,False
39c5c6,France,80.98,False
4bd155,Turkey,214.16,False
ac1720,United States,189.78,False
a36b50,United States,233.95,False
a37e80,United States,187.72,False
ab9413,United States,196.6,False
a50e66,United States,43.24,False
3c7a51,Germany,70.58,False
c05e09,Canada,221.35,False
34604b,Spain,200.08,False
34604c,Spain,103.02,False
aad745,United States,206.84,False
4cadf0,Ireland,229.89,False
346057,Spain,235.36,False
c05e2b,Canada,49.97,False
407534,United Kingdom,10.8,True
4cadf2,Ireland,227.11,False
c05e2d,Canada,119.83,False
a25e79,United States,44.09,False
407537,United Kingdom,230.83,False
3e0a39,Germany,69.5,False
aa1f40,United States,59.04,False
407535,United Kingdom,236.31,False
a12b61,United States,46.91,False
3e0a36,Germany,53.98,False
4caddb,Ireland,62.89,False
4cadde,Ireland,78.45,False
a7e09c,United States,53.56,False
ac040d,United States,64.46,False
40751c,United Kingdom,197.7,False
4cade7,Ireland,232.15,False
a562aa,United States,220.12,False
a825a6,United States,194.47,False
a74e32,United States,23.66,False
424bd7,United Kingdom,0.13,True
84b7b6,Japan,289.68,False
4cadf4,Ireland,200.54,False
ab8112,United States,0.0,True
4cadf6,Ireland,193.17,False
4cadf7,Ireland,229.93,False
e47f50,Brazil,198.03,False
e47f47,Brazil,140.2,False
acadc3,United States,43.12,False
e4bc02,Brazil,212.57,False
ac1765,United States,2.31,True
a24b8a,United States,211.56,False
abe40a,United States,243.85,False
a6c05d,United States,80.67,False
a67080,United States,40.04,False
ac0448,United States,256.5,False
a4b8c6,United States,50.72,False
40756d,United Kingdom,226.22,False
a48b4b,United States,107.69,False
ab2ae0,United States,229.43,False
40756b,United Kingdom,230.68,False
40756c,United Kingdom,220.32,False
40756a,United Kingdom,237.23,False
347344,Spain,228.1,False
347343,Spain,243.89,False
407575,United Kingdom,234.26,False
347345,Spain,40.8,False
407574,United Kingdom,185.82,False
40622b,United Kingdom,221.84,False
aa617c,United States,3.6,False
3d64ae,Germany,152.69,False
ab2add,United States,75.76,False
40622d,United Kingdom,154.93,False
a36b73,United States,119.35,False
abe42c,United States,208.87,False
ab8148,United States,50.42,True
407567,United Kingdom,223.91,False
a335fa,United States,71.51,False
407568,United Kingdom,208.64,False
407569,United Kingdom,0.0,True
400be5,United Kingdom,255.47,False
a25e9d,United States,48.77,False
a25e9e,United States,41.15,False
a7f37a,United States,77.9,False
abe450,United States,198.23,False
ab2aef,United States,44.59,False
a5a09d,United States,30.14,False
a08702,United States,41.56,False
ac045c,United States,193.12,False
4b3f28,Switzerland,0.0,False
33fcc2,Italy,127.77,False
c0168e,Canada,165.21,False
424c98,United Kingdom,210.54,False
a0d724,United States,108.02,False
a19404,United States,114.77,False
ab92ed,United States,277.36,False
a85b59,United States,41.69,False
acae65,United States,34.87,False
4cae19,Ireland,234.95,False
a0d72b,United States,232.23,False
4cae11,Ireland,232.15,False
a6d2d9,United States,98.88,False
a825f1,United States,84.37,False
ac4b72,United States,234.63,False
abe2f6,United States,0.0,True
ad22e1,United States,214.41,False
a812f9,United States,43.73,False
a01db9,United States,55.71,False
a9cb18,United States,258.42,False
a9a8f4,United States,59.32,False
4060d6,United Kingdom,50.85,False
adbb36,United States,166.73,False
a5fb8b,United States,83.0,False
adbb39,United States,150.22,False
a25dcc,United States,56.62,False
a12ac7,United States,241.67,False
a12ac8,United States,259.24,False
aedb55,United States,44.44,False
a0c42c,United States,232.16,False
4cae48,Ireland,230.83,False
4d22a0,Malta,234.0,False
a24aa1,United States,128.82,False
a73b2c,United States,46.43,False
adce8b,United States,40.25,False
a12ac3,United States,228.27,False
c05cb6,Canada,50.23,False
4cae57,Ireland,222.41,False
4d22b0,Malta,238.73,False
4cae58,Ireland,220.87,False
4cae59,Ireland,252.3,False
4d22b1,Malta,213.38,False
4cae52,Ireland,75.47,False
4cae53,Ireland,190.4,False
4cae55,Ireland,238.51,False
424c60,United Kingdom,99.25,False
4cae51,Ireland,94.11,False
a695ea,United States,0.0,True
a838e2,United States,2.83,True
a4ee93,United States,65.22,False
a37da1,United States,8.75,True
a86e5c,United States,203.44,False
a37da0,United States,59.32,False
aa98ef,United States,48.49,False
ac1701,United States,215.11,False
424c7a,United Kingdom,253.04,False
4cae35,Ireland,47.33,True
a73b3c,United States,65.92,False
c01667,Canada,66.41,False
a3cde4,United States,234.59,False
424c16,United Kingdom,64.95,False
4cae89,Ireland,67.19,False
a6e720,United States,7.72,True
4cae85,Ireland,220.95,False
a3244a,United States,199.56,False
39c642,France,135.54,False
4cae83,Ireland,226.11,False
a20471,United States,258.08,False
30074f,Italy,68.4,False
aa7416,United States,58.08,False
a9cb8c,United States,242.65,False
4d22ca,Malta,226.36,False
4cae6d,Ireland,232.46,False
7c42e4,Australia,66.26,False
39b321,France,32.99,False
4cae8c,Ireland,201.04,False
4cae8d,Ireland,133.14,False
39b329,France,0.06,True
a1f77c,United States,247.67,False
4cae97,Ireland,243.95,False
4cae98,Ireland,240.02,False
39b323,France,27.34,False
4cae92,Ireland,236.1,False
4cae93,Ireland,236.03,False
4cae94,Ireland,232.92,False
4cae95,Ireland,201.69,False
4cae90,Ireland,232.6,False
4cae91,Ireland,131.63,False
424c0e,United Kingdom,165.13,False
a1f794,United States,219.36,False
ac28be,United States,235.33,False
846844,Japan,145.36,False
a57774,United States,107.23,False
a12ae6,United States,213.14,False
a25dee,United States,59.07,False
84b829,Japan,295.5,False
4d22af,Malta,217.89,False
a12ae8,United States,249.09,False
4cae5a,Ireland,229.08,False
a12ae9,United States,222.39,False
a5faa6,United States,41.16,False
4d22ad,Malta,167.56,False
ac28e5,United States,206.52,False
4cae67,Ireland,233.11,False
4cae69,Ireland,91.1,False
4d22c2,Malta,238.33,False
a5c74a,United States,53.87,False
4cae63,Ireland,139.42,False
4cae65,Ireland,229.29,False
4cae66,Ireland,226.15,False
4d22b6,Malta,218.16,False
4cae60,Ireland,215.61,False
4d22b7,Malta,223.85,False
4cae61,Ireland,227.17,False
4d22b9,Malta,187.15,False
4d22b5,Malta,218.62,False
4cae4a,Ireland,217.42,False
4cae4b,Ireland,238.74,False
4cae4c,Ireland,227.19,False
a12ae4,United States,99.57,False
4d22bf,Malta,177.28,False
4cae6a,Ireland,124.19,False
a44416,United States,143.63,False
a1d105,United States,233.18,False
aa870c,United States,91.09,False
ac5e47,United States,207.22,False
ab08fc,United States,229.38,False
a12aea,United States,162.02,False
a12aeb,United States,229.54,False
c0293e,Canada,161.46,False
4cae75,Ireland,136.93,False
4d22c8,Malta,236.94,False
4d22c3,Malta,71.26,False
4d22c4,Malta,220.39,False
401f41,United Kingdom,32.54,False
4d22c6,Malta,235.74,False
abf5a3,United States,103.91,False
a57796,United States,205.87,False
a0b199,United States,223.45,False
c04a7c,Canada,94.81,False
a0b17f,United States,40.9,False
acae2e,United States,239.28,False
c001ed,Canada,148.56,False
ab2b3f,United States,36.49,False
a44477,United States,237.34,False
ab92c4,United States,232.03,False
aad5f2,United States,153.4,False
3aafff,France,10.29,True
4cae9b,Ireland,254.14,False
4cae9c,Ireland,238.14,False
4cae9d,Ireland,225.14,False
4cae9e,Ireland,203.63,False
3c4668,Germany,170.63,False
3c5999,Germany,3.09,True
3472c3,Spain,224.35,False
abe2a3,United States,197.82,False
4cae8e,Ireland,230.27,False
4cae8f,Ireland,77.24,False
39c678,France,1.63,False
4d22ff,Malta,227.77,False
a3245d,United States,172.77,False
39b32b,France,57.52,False
ac5e6e,United States,226.98,False
a01f0d,United States,255.18,False
a22a20,United States,113.86,False
a9bbec,United States,231.76,False
aac8a4,United States,142.6,False
c00926,Canada,72.34,False
471838,Hungary,210.1,False
a7d276,United States,2.57,True
a35d2c,United States,8.62,False
a47d11,United States,9.26,True
407267,United Kingdom,199.52,False
aa78b2,United States,72.02,False
abb089,United States,4.63,True
3ff473,Germany,25.89,False
adacfd,United States,222.31,False
a47d05,United States,11.32,True
398699,France,237.57,False
a3ad2d,United States,44.56,False
ac3e13,United States,226.65,False
acd084,United States,62.31,False
38fcfb,France,53.75,False
adf068,United States,207.99,False
a3ad47,United States,187.26,False
c04fb5,Canada,41.56,False
a4ba02,United States,243.98,False
a9125f,United States,4.12,True
abe8b6,United States,200.44,False
a2e1ab,United States,50.54,False
a09a90,United States,5.92,True
a35d79,United States,249.1,False
a8056d,United States,82.13,False
4ad676,Sweden,32.39,False
3d511e,Germany,0.0,True
71bc21,Republic of Korea,261.7,False
a22a73,United States,49.68,False
86960c,Japan,179.6,False
3ff423,Germany,54.88,False
34838f,Spain,41.11,False
4cacb5,Ireland,215.36,False
4cacb6,Ireland,229.45,False
a2e1a2,United States,51.31,False
aaeb0e,United States,222.78,False
4cacb4,Ireland,222.27,False
a47d46,United States,205.09,False
a35d5e,United States,182.84,False
a051dd,United States,72.75,False
ab72b3,United States,95.37,False
ab0b42,United States,223.52,False
a8aef3,United States,225.83,False
4d2304,Malta,208.71,False
348389,Spain,49.94,False
4d2302,Malta,0.0,True
46d0c9,Greece,98.01,False
348383,Spain,194.53,False
a9cecd,United States,221.56,False
a6b264,United States,131.11,False
ad4b05,United States,256.14,False
a6c58d,United States,72.04,False
3c56ee,Germany,227.91,False
ac4ffb,United States,0.06,True
a46a72,United States,237.89,False
4d2357,Malta,243.08,False
4d234a,Malta,213.91,False
4d234b,Malta,222.68,False
3c56f5,Germany,237.85,False
a58a67,United States,160.51,False
a6c4d7,United States,238.94,False
ad6fef,United States,223.26,False
4d233d,Malta,114.61,False
4d2351,Malta,2.06,True
4d2352,Malta,206.26,False
8468cc,Japan,237.96,False
3c56ec,Germany,0.0,True
00aedf,South Africa,206.54,False
3c56eb,Germany,226.66,False
a12fb0,United States,236.61,False
4d2368,Malta,219.06,False
4d235b,Malta,246.27,False
a301f3,United States,230.51,False
a661bf,United States,0.9,True
4b802b,Turkey,33.12,False
a2090d,United States,6.17,True
4d234c,Malta,235.31,False
4d234d,Malta,221.37,False
4d234e,Malta,233.31,False
4d234f,Malta,234.72,False
a781a0,United States,2.31,True
a794d0,United States,67.77,False
a4ba76,United States,211.64,False
850e36,Japan,179.7,False
800b30,India,211.86,False
3985a4,France,227.31,False
3865dc,France,54.91,False
3985a1,France,226.15,False
3985a9,France,228.25,False
aa9b42,United States,208.69,False
a46a42,United States,87.46,False
348346,Spain,41.88,False
4d2348,Malta,9.26,True
4d2349,Malta,155.85,False
ad5cd6,United States,114.03,False
a661f4,United States,34.49,False
ab603c,United States,51.62,False
a4ba6f,United States,67.13,False
ac801e,United States,262.74,False
a1e946,United States,222.44,False
a20957,United States,149.2,False
a1d614,United States,47.65,False
4d238c,Malta,231.72,False
a567f3,United States,80.16,False
a5b7d1,United States,51.03,False
4849ec,Kingdom of the Netherlands,34.69,False
a0c94e,United States,2.57,False
4d2395,Malta,258.16,False
ab7394,United States,238.04,False
a59d3d,United States,31.02,False
4d2392,Malta,210.56,False
aa9b20,United States,194.76,False
a5b7e6,United States,236.85,False
a44918,United States,256.2,False
a44917,United States,139.28,False
a44916,United States,220.76,False
407227,United Kingdom,2.57,False
3b7f69,France,149.34,False
a59d63,United States,153.97,False
800b9b,India,244.07,False
acd00a,United States,61.2,False
a36fa4,United States,159.11,False
39d5e2,France,95.92,False
a0665b,United States,4.12,True
800b78,India,206.18,False
a5a4c6,United States,138.45,False
a5a4c1,United States,199.43,False
ad036e,United States,78.26,False
4d236b,Malta,234.72,False
4d236c,Malta,228.76,False
acf69b,United States,71.99,False
a59d5f,United States,0.0,True
348306,Spain,220.76,False
a71a0b,United States,233.69,False
348307,Spain,225.7,False
a84d25,United States,240.07,False
ad0373,United States,218.16,False
402ee4,United Kingdom,47.87,False
3c56f0,Germany,242.97,False
3c56f3,Germany,203.98,False
a2e1fd,United States,53.11,False
800b82,India,134.7,False
a541d0,United States,40.6,False
a5a4be,United States,47.18,False
402ecc,United Kingdom,37.1,False
4d2384,Malta,173.93,False
4d2385,Malta,237.57,False
4d2386,Malta,237.38,False
4d2382,Malta,246.81,False
a1e97b,United States,77.12,False
a29337,United States,123.33,False
a44962,United States,224.02,False
0d0ee3,Mexico,79.58,False
a36ff7,United States,209.43,False
3e1c9e,Germany,166.32,False
348402,Spain,228.42,False
